postcode,postcode_status,LSOA_code,LSOA_name,index_of_multiple_deprivation_rank int,index_of_multiple_deprivation_decile
GL50 9JD,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9JE,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9JF,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9JG,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9JH,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9JJ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9JL,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9JN,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9JP,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9JQ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9JR,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9JS,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9JT,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9JU,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9JW,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9JX,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9JY,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9JZ,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9LA,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9LB,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9LD,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9LE,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9LF,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9LG,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9LH,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9LJ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9LL,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9LN,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9LP,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9LQ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9LR,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9LS,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9LT,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9LU,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9LW,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9LX,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9LY,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9LZ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9NA,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9NB,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9ND,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9NE,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9NF,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9NG,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9NH,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9NJ,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9NL,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9NN,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9NP,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9NQ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9NR,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9NS,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9NT,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9NU,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9NW,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9NX,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9NY,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9NZ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9PA,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9PB,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9PD,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9PE,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9PF,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9PG,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9PH,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9PJ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9PL,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9PN,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9PP,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9PQ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9PR,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9PS,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9PT,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9PU,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9PW,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9PX,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9PY,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9PZ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9QA,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9QB,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9QD,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9QE,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9QF,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9QG,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9QH,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9QJ,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9QL,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9QN,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9QP,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9QQ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9QR,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9QS,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9QT,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9QU,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9QW,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9QX,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9QY,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9QZ,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9RA,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9RB,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9RD,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9RE,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9RF,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9RG,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9RH,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9RJ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9RL,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9RN,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9RP,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9RQ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9RR,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9RS,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9RT,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9RU,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9RW,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9RX,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9RY,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9RZ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9SA,Live,E01022127,Cheltenham 009G E01022127,18890,6
GL50 9SB,Live,E01022127,Cheltenham 009G E01022127,18890,6
GL50 9SD,Live,E01022127,Cheltenham 009G E01022127,18890,6
GL50 9SE,Live,E01022127,Cheltenham 009G E01022127,18890,6
GL50 9SF,Live,E01022127,Cheltenham 009G E01022127,18890,6
GL50 9SG,Live,E01022127,Cheltenham 009G E01022127,18890,6
GL50 9SH,Live,E01022127,Cheltenham 009G E01022127,18890,6
GL50 9SJ,Live,E01022127,Cheltenham 009G E01022127,18890,6
GL50 9SL,Live,E01022127,Cheltenham 009G E01022127,18890,6
GL50 9SN,Live,E01022127,Cheltenham 009G E01022127,18890,6
GL50 9SP,Live,E01022127,Cheltenham 009G E01022127,18890,6
GL50 9SQ,Live,E01022127,Cheltenham 009G E01022127,18890,6
GL50 9SR,Live,E01022127,Cheltenham 009G E01022127,18890,6
GL50 9SS,Live,E01022127,Cheltenham 009G E01022127,18890,6
GL50 9ST,Live,E01022127,Cheltenham 009G E01022127,18890,6
GL50 9SU,Live,E01022127,Cheltenham 009G E01022127,18890,6
GL50 9SW,Live,E01022127,Cheltenham 009G E01022127,18890,6
GL50 9SX,Live,E01022127,Cheltenham 009G E01022127,18890,6
GL50 9SY,Live,E01022127,Cheltenham 009G E01022127,18890,6
GL50 9SZ,Live,E01022127,Cheltenham 009G E01022127,18890,6
GL50 9TA,Live,E01022127,Cheltenham 009G E01022127,18890,6
GL50 9TB,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9TD,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9TE,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9TF,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9TG,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9TH,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9TJ,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9TL,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9TN,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9TP,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9TQ,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9TR,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9TS,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9TT,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9TU,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9TW,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9TX,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9TY,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9TZ,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9UA,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9UB,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9UD,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9UE,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9UF,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9UG,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9UH,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9UJ,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9UL,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9UN,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9UP,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9UQ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9UR,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9US,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9UT,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9UU,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9UW,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9UX,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9UY,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9UZ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9WA,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9WB,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9WD,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9WE,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9WF,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9WH,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9WJ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9WL,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9WN,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9WP,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9WQ,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9WR,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9WS,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9WT,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9WU,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9WX,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9WY,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9WZ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9XA,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9XB,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9XD,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9XE,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9XF,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9XG,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9XH,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9XJ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9XL,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9XN,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9XP,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9XQ,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9XR,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9XS,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9XT,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9XU,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9XW,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9XX,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9XY,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9XZ,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9YA,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9YB,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9YD,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9YE,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9YF,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9YG,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9YH,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9YJ,Terminated,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9YL,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9YN,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9YP,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9YQ,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9YR,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9YS,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9YT,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9YU,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9YW,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9YX,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9YY,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL50 9ZY,Live,E01022152,Cheltenham 004C E01022152,2413,1
GL51 0AA,Live,E01022160,Cheltenham 003B E01022160,5833,2
GL51 0AB,Live,E01022160,Cheltenham 003B E01022160,5833,2
GL51 0AD,Terminated,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0AE,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0AF,Live,E01022165,Cheltenham 001C E01022165,26072,8
GL51 0AG,Live,E01022160,Cheltenham 003B E01022160,5833,2
GL51 0AH,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0AJ,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0AL,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0AN,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0AQ,Live,E01022160,Cheltenham 003B E01022160,5833,2
GL51 0AR,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0AS,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0AT,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0AU,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0AW,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0AX,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0AY,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0AZ,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0BA,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0BB,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0BD,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0BE,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0BG,Live,E01022160,Cheltenham 003B E01022160,5833,2
GL51 0BH,Live,E01022160,Cheltenham 003B E01022160,5833,2
GL51 0BJ,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0BL,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0BN,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0BP,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0BQ,Live,E01022160,Cheltenham 003B E01022160,5833,2
GL51 0BS,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0BT,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0BU,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0BW,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0BX,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0BY,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0BZ,Live,E01022165,Cheltenham 001C E01022165,26072,8
GL51 0DA,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0DB,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0DD,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0DE,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0DF,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0DG,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0DH,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0DJ,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0DL,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0DN,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0DP,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0DQ,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0DR,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0DS,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0DT,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0DU,Live,E01022160,Cheltenham 003B E01022160,5833,2
GL51 0DW,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0DX,Live,E01022160,Cheltenham 003B E01022160,5833,2
GL51 0DY,Live,E01022160,Cheltenham 003B E01022160,5833,2
GL51 0DZ,Live,E01022160,Cheltenham 003B E01022160,5833,2
GL51 0EA,Live,E01022160,Cheltenham 003B E01022160,5833,2
GL51 0EB,Live,E01022160,Cheltenham 003B E01022160,5833,2
GL51 0ED,Live,E01022160,Cheltenham 003B E01022160,5833,2
GL51 0EE,Live,E01022160,Cheltenham 003B E01022160,5833,2
GL51 0EF,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0EG,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0EH,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0EJ,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0EL,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0EN,Live,E01022160,Cheltenham 003B E01022160,5833,2
GL51 0EP,Live,E01022160,Cheltenham 003B E01022160,5833,2
GL51 0EQ,Live,E01022160,Cheltenham 003B E01022160,5833,2
GL51 0ER,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0ES,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0ET,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0EU,Terminated,E01022107,Cheltenham 010B E01022107,28507,9
GL51 0EW,Live,E01022160,Cheltenham 003B E01022160,5833,2
GL51 0EX,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0EY,Live,E01022162,Cheltenham 003D E01022162,18886,6
GL51 0EZ,Live,E01022122,Cheltenham 003A E01022122,2222,1
GL51 0FB,Live,E01022160,Cheltenham 003B E01022160,5833,2
GL51 0FD,Live,E01022160,Cheltenham 003B E01022160,5833,2
GL51 0FE,Live,E01022160,Cheltenham 003B E01022160,5833,2
GL51 0FF,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0FG,Live,E01022162,Cheltenham 003D E01022162,18886,6
GL51 0FH,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0FL,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0FN,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0FP,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0FQ,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0FR,Live,E01022159,Cheltenham 005E E01022159,9849,3
GL51 0FS,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0FT,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0FW,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0FX,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0FY,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0FZ,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0GA,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0GB,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0GD,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0GE,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0GF,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0GG,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0GH,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0GJ,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0GL,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0GN,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0GP,Live,E01022123,Cheltenham 010D E01022123,24845,8
GL51 0GY,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 0GZ,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 0HA,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0HB,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0HD,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0HE,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0HF,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0HG,Live,E01022122,Cheltenham 003A E01022122,2222,1
GL51 0HH,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0HJ,Live,E01022122,Cheltenham 003A E01022122,2222,1
GL51 0HL,Live,E01022121,Cheltenham 005B E01022121,6896,3
GL51 0HN,Live,E01022162,Cheltenham 003D E01022162,18886,6
GL51 0HP,Live,E01022162,Cheltenham 003D E01022162,18886,6
GL51 0HQ,Live,E01022120,Cheltenham 005A E01022120,3825,2
GL51 0HR,Live,E01022122,Cheltenham 003A E01022122,2222,1
GL51 0HS,Live,E01022122,Cheltenham 003A E01022122,2222,1
GL51 0HT,Terminated,E01022121,Cheltenham 005B E01022121,6896,3
GL51 0HU,Terminated,E01022121,Cheltenham 005B E01022121,6896,3
GL51 0HW,Live,E01022162,Cheltenham 003D E01022162,18886,6
GL51 0HX,Live,E01022122,Cheltenham 003A E01022122,2222,1
GL51 0HY,Live,E01022122,Cheltenham 003A E01022122,2222,1
GL51 0HZ,Live,E01022122,Cheltenham 003A E01022122,2222,1
GL51 0JA,Live,E01022122,Cheltenham 003A E01022122,2222,1
GL51 0JB,Live,E01022122,Cheltenham 003A E01022122,2222,1
GL51 0JD,Live,E01022122,Cheltenham 003A E01022122,2222,1
GL51 0JE,Live,E01022122,Cheltenham 003A E01022122,2222,1
